308	0
29.988	0
0	27.2070540852919
0.580292254517444	1.28202132062447
1.17815542747373	0.102411832572359
2.44553168055699	27.1286460558138
3.41002009741344	1.12767133605276
4.90178907069638	1.08057307533364
5.68602180558485	27.018671279366
7.13986283959982	27.1185640446039
7.84351940991656	1.2060784523512
9.28798791487066	1.22384982583192
10.009628502573	27.1973923185753
11.4482160346151	27.1965598017505
12.1819800644571	1.22982102063271
13.6438017089091	1.18707443011653
14.3030313041659	27.1350591342095
15.7223094360651	27.0766239316036
16.4501407687715	0.981820780301349
17.7966697320727	0.981982648071996
18.5267042634443	27.0790732945621
19.9562497985304	27.1397192490656
20.6235394897083	1.19249313253362
22.08234923279	1.23321806226965
22.8200368010598	27.2048886358737
24.2477380304016	0.0106897348725878
24.9584575026543	1.25197014419242
26.3796553010805	1.2514621215763
27.0818039183716	0.025900934679881
28.4670340651996	0.0434767138607199
29.1906115929109	1.29490885048924
0.685186980278964	3.7193087760822
1.34680042739586	2.49113745246107
2.77020702553195	2.43303276581537
3.53454509330604	3.67932402193554
4.95789391677133	3.66135044178036
5.66567034650192	2.40636011686745
7.12193715091781	2.43100675487893
7.84794893667124	3.69740947540416
9.29422243332213	3.70823042480502
10.0126888793408	2.47517019973137
11.4842930334654	2.46967326176289
12.223448339936	3.70961475531792
13.7481568926604	3.71072533572488
14.4532112918419	2.39166985235692
15.9776666483989	2.16516453268558
17.1383930613276	4.38221076426155
17.1330356713833	3.02959026042917
18.275234818243	2.16266732614361
19.8196956994128	2.39520623374392
20.5229828606392	3.70130459737676
22.0448539171312	3.70345758146064
22.7851327386528	2.46936191438708
24.2416202827494	2.4768303709759
24.9598219500127	3.71450148933818
26.3961538363204	3.71367993462637
27.0994154202964	2.48452243251612
28.5138524841887	2.48748861009079
29.2483552842734	3.72490986550123
0.714	6.18342138302089
1.41656171113845	4.9474061734783
2.84377515855214	4.93379077767251
3.56851458771672	6.17822556390859
4.99437321493859	6.17755523379513
5.70403661139238	4.92895331493828
7.13617580873937	4.93350463059132
7.85593538791411	6.17981206935449
9.29301252662718	6.18520036774284
10.0141122736495	4.95166003141263
11.4832137683764	4.95977902676117
12.1828126338698	6.20043585067777
13.6495807682937	6.23504463022562
14.4536868081104	5.02173173076558
15.9911923403906	5.2523877778562
16.4696926293115	6.42896491759299
17.8147374116293	6.42505370789576
18.289023893463	5.24451572409696
19.8163613017944	5.01569511021909
20.6259918402696	6.21851879263249
22.0859002410258	6.18289713846971
22.782516985863	4.94508620768564
24.2501196918291	4.94144906034025
24.9744475638744	6.17839034362886
26.4103271103583	6.17849910549852
27.1235018897594	4.949098227795
28.5514309568633	4.94702450187121
29.2729123475397	6.18410331348651
0.714	8.65678993622925
1.428	7.42010565962507
